"date","lake","DRP_mgm3_bottom","NH4_mgm3_bottom","NNN_mgm3_bottom","secchi_m","TN_mgm3_top","TP_mgm3_top","chla_mgm3_top","DO_sat_bottom","PAR_umolm2s_bottom","spcond_uScm_bottom","temp_C_bottom","DO_sat_top","PAR_umolm2s_top","spcond_uScm_top","temp_C_top","thermo_depth","schmidt_stability","strat","Kd","month","year","tli_monthly","tli_annual"
2020-07-22,"Rotorua",1.8,10.7,27.8,3.4,274,16.7,12.9,93.154,0.12907,179.8176882,10.5707,110.797,24.69,NA,10.6294,0,1.91023319538548,0,0.318596946086722,7,2020,4.15867720356583,4.17661232688483
2020-08-19,"Rotorua",0.6,7.3,23.9,2.95,316.1,16.4,12.5,93.836,0.12913,179.8176882,10.4826,86.055,20.243,NA,10.5365,0,1.86725304783093,0,0.276804347292454,8,2020,4.23448083371021,4.17661232688483
2020-09-15,"Rotorua",1.3,4.65,12.95,2.75,294.55,16.7,12.55,95.3495,0.12911,179.8176882,12.1947,89.3275,26.322,NA,12.21095,0,-0.440353425326175,0,NA,9,2020,4.23959079245521,4.17661232688483
2020-10-14,"Rotorua",2,2,2,2.55,273,17,12.6,96.863,0.12909,179.8176882,13.9068,92.6,32.401,NA,13.8854,0,-2.74795989848328,0,0.313037118851176,10,2020,4.24432897333178,4.17661232688483
2020-11-18,"Rotorua",8,127,7,3.1,310,18,14.9,45.554,0.12906,179.8176882,16.9625,48.941,49.4,NA,17.8474,0,75.5875830345267,0,0.231114832696175,11,2020,4.29091492642543,4.17661232688483
2020-12-16,"Rotorua",9,74,5,3.2,255,18,6.5,43.438,0.12905,179.8176882,18.4078,50.625,379.46,NA,19.6166,0,92.3206921111303,0,0.407483461379084,12,2020,3.98858499783685,4.17661232688483
2021-01-20,"Rotorua",68,328,3,2.7,329,38,12.7,13.28,0.12906,179.8176882,20.1562,59.304,95.845,NA,21.6966,20.6701064558531,171.213405215285,1,0.33777583302344,1,2021,4.54523260115379,4.56384699389553
2021-02-17,"Rotorua",10,46,4,2.1,330,41,15.2,32.253,0.12905,179.8176882,19.77435,60.29,88.425,NA,20.72855,10.3350532279266,105.794744494811,0.5,NA,2,2021,4.69531858404747,4.56384699389553
2021-03-17,"Rotorua",22.5,70.2,4.2,2.2,375.1,43,20.1,51.226,0.12904,179.8176882,19.3925,61.276,81.005,NA,19.7605,0,40.3760837743361,0,0.257662134736166,3,2021,4.81546306780511,4.56384699389553
2021-04-22,"Rotorua",15.9,100.1,15.5,3.3,417.3,43.6,11.8,55.795,0.12906,179.8176882,17.189,58.067,57.112,NA,17.234,0,6.08202426095033,0,0.347959536607696,4,2021,4.58501750778107,4.56384699389553
2021-05-19,"Rotorua",3.7,34.3,15.5,2.55,343.8,30.2,9.4,64.286,0.12918,179.8176882,14.6501,62.338,23.219,NA,14.6049,0,-3.19110556483753,0,0.280351975697221,5,2021,4.4210649970165,4.56384699389553
2021-06-16,"Rotorua",13.2,58.4,7.3,2.9,343.8,30.2,3.4,64.286,0.12918,179.8176882,14.6501,62.338,23.219,NA,14.6049,0,-3.19110556483753,0,NA,6,2021,4.10165969787699,4.56384699389553
2001-07-17,"Tarawera",8,2,7,10.8,74.8,10,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,2001,2.62288043547999,2.66969647143222
2001-08-21,"Tarawera",5,7,2,13.1,110,7,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,2001,2.62928161257622,2.66969647143222
2001-09-19,"Tarawera",4,7,3,5.99,112,8,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2001,2.90926817514407,2.66969647143222
2001-10-17,"Tarawera",5,4,2,6.35,103.5,8,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,2001,2.75217677372458,2.66969647143222
2001-11-21,"Tarawera",3,9,6,9.11,191,5,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,2001,2.56554355475941,2.66969647143222
2001-12-11,"Tarawera",7,4,0.5,8.52,99.5,4,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,2001,2.30592564310549,2.66969647143222
2002-01-23,"Tarawera",7,9,0.5,6.48,105.5,6,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2002,2.81474199910426,2.83240350280002
2002-02-13,"Tarawera",7,28,0.5,6.02,109.5,9,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2002,3.00517181220763,2.83240350280002
2002-03-20,"Tarawera",12,3,0.5,6.82,124,6,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2002,2.91953703131313,2.83240350280002
2002-04-17,"Tarawera",11,2,0.5,7.44,97.5,6,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2002,2.74176909332241,2.83240350280002
2002-05-23,"Tarawera",7,0.5,0.5,6.65,122.5,7,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2002,2.91652160933365,2.83240350280002
2002-06-11,"Tarawera",5,7,2,7.69,93,7,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2002,2.72118093621521,2.83240350280002
2002-07-25,"Tarawera",8,1,0.5,9.5,161,6,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,2002,2.83106084459061,2.83240350280002
2002-08-21,"Tarawera",4,3,0.5,7.03,77.5,9,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,2002,2.72203187254405,2.83240350280002
2002-09-25,"Tarawera",5,5,0.5,6.77,119.5,11,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2002,2.72984635712353,2.83240350280002
2002-10-24,"Tarawera",8,5,4.25,8.37,125,9,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,2002,2.51432170211907,2.83240350280002
2002-11-22,"Tarawera",7,2,8,8.57,130.5,6,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,2002,2.4841818972722,2.83240350280002
2002-12-19,"Tarawera",7,7,10,7.62,243,9,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,2002,2.92677996940477,2.83240350280002
2003-01-22,"Tarawera",8,0.5,7,5.12,116.5,9,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2003,3.02582606790257,2.93948820246378
2003-02-19,"Tarawera",9,0.5,1,5.74,118,7,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2003,2.80834686711042,2.93948820246378
2003-03-19,"Tarawera",11,3,13,6.36,197,5,2.3,50.13000107,0.079999998,354.3673662,11.43000031,91.91999817,1177.5,367.1397015,17.94000053,21.3961862187639,536.837391932418,1,0.11970606761897,3,2003,2.99240138632024,2.93948820246378
2003-04-16,"Tarawera",12,2,7,7.39,126.5,9,2.9,50.13000107,0.050000001,540.5187789,11.43000031,91.91999817,313.9899902,535.0543226,17.94000053,21.3961862187639,536.837391932418,1,0.109626077610595,4,2003,3.04676302090826,2.93948820246378
2003-05-27,"Tarawera",28,3,47,6.16,144.5,9,3.4,65.015003205,0.029999999,536.5742721,11.42999983,95.090000155,619.1300049,534.95574655,15.710000035,21.4144189392163,323.501587493822,1,0.117787682864919,5,2003,3.19594997221818,2.93948820246378
2003-06-19,"Tarawera",3,2,30,6.36,133.5,7,3.4,61.50999832,0.039999999,547.6289554,11.46000004,98.26000214,236.3000031,534.8571705,13.47999954,32.6600242260665,141.368326439624,1,0.111573488682319,6,2003,3.07970560606911,2.93948820246378
2003-07-23,"Tarawera",17,4,13,4.96,122.5,9,1.9,59.5,0.029999999,532.0152653,11.52000046,89.13999939,85.59999847,538.1085718,11.68999958,0,5.37140582103078,0,0.106666398562888,7,2003,3.05249255453354,2.93948820246378
2003-08-20,"Tarawera",5,7,0.5,5.43,111.5,9,1.1,89.94999695,0.029999999,538.8290806,11.25,91.87999725,77.29000092,538.1459701,11.31000042,0,3.11165859637905,0,0.106132454527892,8,2003,2.84165143777941,2.93948820246378
2003-09-22,"Tarawera",5,2,3,6.58,95.5,6,1.2,65.52999878,0.050000001,544.6869322,11.31999969,79.47000122,653.4099731,534.921513,11.92000008,0,28.8016851467384,0,0.124660305315543,9,2003,2.62270140553712,2.93948820246378
2003-10-22,"Tarawera",8,10,0.5,5.89,93.5,2,0.5,94.55999756,0.050000001,538.6122925,11.39000034,118.7099991,922.960022,535.4959883,14.69999981,7.60540248601258,160.525264138706,1,0.129063843202818,10,2003,2.06309276840966,2.93948820246378
2003-11-19,"Tarawera",7,1,14,9.8,108.25,6,0.6,91.37000275,0.050000001,537.0205854,11.47000027,113.7799988,1050.140015,534.5356455,14.65999985,20.5654866555838,217.625630646082,1,0.132150719145576,11,2003,2.33145202466414,2.93948820246378
2003-12-17,"Tarawera",14,0.5,29,6.39,123,25,0.6,69.79000092,0.079999998,536.7849908,11.5,95.69999695,732.6599731,537.6456649,18.82999992,10.6788817347027,538.177182695024,1,0.114531361829714,12,2003,2.97656582762137,2.93948820246378
2004-01-20,"Tarawera",12,0.5,24,10.19,90.5,8,1.3,69.47000122,0.100000001,538.0584031,11.53999996,97,850.0100098,530.1405484,21.78000069,9.48830127242938,801.16525768658,1,0.116582927305709,1,2004,2.56267084552473,2.76326689689993
2004-02-19,"Tarawera",15,0.5,32,7.5,136,9,1,75.51999664,0.059999999,538.188159,11.56000042,107.5400009,135.4199982,528.1294413,19.40999985,17.1813330317362,639.194921308776,1,0.0969482660712441,2,2004,2.77168042950778,2.76326689689993
2004-04-05,"Tarawera",12,4,13,8.59,108.5,6,3.58,67.47000122,0.059999999,540.0726306,11.60000038,111.5899963,929.3400269,528.6232437,17.54000092,24.4154856193794,491.516535987777,1,0.125653430061886,4,2004,2.95597040891042,2.76326689689993
2004-04-22,"Tarawera",17,6,25,8.56,139,12,1.6,56.61000061,0.039999999,539.0588417,11.59000015,111.0800018,580.1599731,532.3599174,16.22999954,25.4679004065435,366.726526630423,1,0.122232600734417,4,2004,2.95597040891042,2.76326689689993
2004-05-19,"Tarawera",20,0.5,26,8.5,103.5,11,1.7,54.59999847,0.039999999,544.7194834,11.61999989,105.4599991,574.3099976,531.6972368,14.86999989,28.9553464010428,248.600929158888,1,0.12115931335626,5,2004,2.84823490234567,2.76326689689993
2004-06-16,"Tarawera",14,1,21,7.83,68,8,2,64.02999878,0.050000001,537.8087997,11.64999962,99.63999939,551.6699829,534.7624135,12.85999966,0,79.5255269638976,0,0.119005683694981,6,2004,2.68393174444763,2.76326689689993
2004-07-28,"Tarawera",5,2,0.5,11.33,120,9,1.9,83.39500044,0.04,535.85600005,11.32499981,101.119998945,309.874992365,534.1337415,11.9199996,0,39.3594733240581,0,NA,7,2004,2.75592902078742,2.76326689689993
2004-08-25,"Tarawera",10,1,0.5,9.61,81,10,1.1,102.7600021,0.029999999,533.9032004,11,102.5999985,68.08000183,533.5050695,10.97999954,0,-0.806580315781442,0,0.0980477581745755,8,2004,2.57308509048589,2.76326689689993
2004-09-30,"Tarawera",3,30,2,10.09,84.5,11,1.05,101.5299988,0.039999999,533.1795834,10.88000011,106.4100037,213.7400055,531.5686918,11.13000011,0,12.9752190094267,0,0.112683516214088,9,2004,2.58604395461275,2.76326689689993
2004-10-20,"Tarawera",5,5,6,8.3,133,9,1,99.58000183,0.039999999,532.8555934,10.93000031,111.9599991,346.3800049,529.2779109,12.77999973,15.7151901164089,107.538645867142,1,0.119297737364594,10,2004,2.72874415775235,2.76326689689993
2004-11-18,"Tarawera",8,13,13,9.73,104,13,0.7,95.09999847,0.050000001,533.801536,10.96000004,111.2699966,333.1199951,526.7747688,15.40999985,16.2817615541848,294.425400880643,1,0.116646292721761,11,2004,2.60867922349954,2.76326689689993
2004-12-21,"Tarawera",10,9,20,11.83,120.25,14,1.2,90.37000275,0.050000001,532.5146355,11,107.9000015,306.7799988,526.6315331,15.25,23.7131551987252,311.928788300743,1,0.119457267125294,12,2004,2.75279995595179,2.76326689689993
2005-01-19,"Tarawera",10,0.5,15,7.64,136.5,11,1,88.62999725,0.050000001,532.6176142,11.03999996,111.2399979,902.4199829,526.6315516,19.43000031,9.5510686501909,627.470541662445,1,0.1252071194396,1,2005,2.83005983630031,2.749111753101
2005-02-23,"Tarawera",12,1,29,9.3,121,9,1.2,77.05999756,0.07,530.9361904,11.06000042,107.3600006,380.980011,529.7547816,21.34000015,11.6637306710225,836.660343392746,1,0.107663185418016,2,2005,2.70696014743102,2.749111753101
2005-03-23,"Tarawera",17,9,34,9.43,157.5,8,1,72.77124023,0.074405,531.9838756,11.0763998,105.7941437,237.25,527.09603,20.2826004,16.3366046198467,756.069602942561,1,0.102935570220493,3,2005,2.70037975102317,2.749111753101
2005-04-20,"Tarawera",10,6,25,11.03,168.5,6,1.2,66.39803314,0.056240998,534.2676139,11.09049988,104.0886307,928.2199707,526.5730487,18.00230026,20.2589464460915,554.298391448878,1,0.124216249988257,4,2005,2.62210037712198,2.749111753101
2005-05-17,"Tarawera",10,12,26,6.82,113.5,4,1.4,66.34227753,0.041283,532.9749028,11.10709953,100.46978,71.10600281,527.5927733,15.05119991,26.0728872339537,295.202262252304,1,0.0977793436837578,5,2005,2.58095029233331,2.749111753101
2005-06-24,"Tarawera",12.5,6.5,30,7.73,101.5,24,1.6,69.56060791,0.034361001,533.3788445,11.13899994,100.0193024,54.3429985,528.6358135,12.56890011,0,93.0400113409974,0,0.0954621035866742,6,2005,3.10609975433098,2.749111753101
2005-07-19,"Tarawera",15,1,20,10.39,104.5,9,2,70.71430969,0.034288999,533.1234973,11.16189957,95.10202026,138.3099976,529.158972,11.50529957,0,14.3638893864704,0,0.114006904692608,7,2005,2.75843195222646,2.749111753101
2005-08-25,"Tarawera",6,6,2,9.26,101.5,12,1.6,93.58538818,0.035199001,528.1539162,11.16889954,101.6118164,163.2799988,526.5266364,11.39869976,0,12.5148665155819,0,0.114562735375537,8,2005,2.82165557074381,2.749111753101
2005-09-21,"Tarawera",9,3,9,7.84,165.5,5,1.2,90.34324646,0.034644999,530.382985,11.20540047,79.5917511,465.6499939,529.5991472,12.16059971,0,59.8516051220075,0,0.120796983818263,9,2005,2.68428467892623,2.749111753101
2005-10-18,"Tarawera",10,3,11,9.49,73,15,0.6,87.03456879,0.045843001,531.0691727,11.22939968,104.24646,366.6199951,524.3814438,13.94480038,6.71588149123921,148.803891699639,1,0.121585643306898,10,2005,2.50514851787155,2.749111753101
2005-11-16,"Tarawera",9,0.5,16,12.63,92,10,0.6,80.86782837,0.053567,541.7393557,11.26669979,75.12589264,447.8599854,521.5375862,16.61429977,12.4018734745865,362.227271664743,1,0.122707708515601,11,2005,2.34085383016358,2.749111753101
2005-12-14,"Tarawera",11,3,15,6.435,18,11,1.5,84.4053421,0.082217999,532.0463676,11.29570007,107.9331436,403.6000061,518.8526004,18.80699921,7.44852966235966,513.773247844901,1,0.106979297006655,12,2005,2.33855794057527,2.749111753101
2006-01-27,"Tarawera",15,3,3,6.9,143,9,2.4,73.56906128,0.061760999,531.2595741,11.34300041,104.5457382,744.5900269,517.879578,19.77490044,18.1230132322563,692.50801372483,1,0.11533471733217,1,2006,3.05821883118186,2.94504122039747
2006-02-21,"Tarawera",14,0.5,31,8.58,171,7,1.5,69.06794739,0.074623004,530.52723,11.37829971,110.0059814,877.7199707,513.5276011,21.63570023,19.453477903746,873.76549749009,1,0.122125778975029,2,2006,2.8311473777736,2.94504122039747
2006-03-21,"Tarawera",12,1,11,8.67,91,9,3.6,62.3753891,0.069987997,528.9822143,11.37639999,105.8805389,553.7800293,516.7183335,18.81710052,21.5275518998665,618.761989177629,1,0.114781308642372,3,2006,2.94235061654995,2.94504122039747
2006-04-19,"Tarawera",15,6,41,8.29,182,13,1.3,58.52820969,0.056274001,531.1767458,11.40060043,101.6776962,433.519989,515.4820317,17.02840042,23.7091270621757,456.078265928093,1,0.119098211330035,4,2006,3.02061451345436,2.94504122039747
2006-05-24,"Tarawera",30,10,45,7.93,205,11,3,54.41743088,0.045099001,531.5606518,11.42879963,98.16043091,87.90299988,514.0386377,14.51860046,29.7260999933951,231.468643278364,1,0.09314286989863,5,2006,3.25288119519081,2.94504122039747
2006-06-21,"Tarawera",21,2,29,11.63,100,12,1.8,61.91962051,0.030321,530.2060789,11.47710037,89.61657715,308.8500061,519.5411049,12.34430027,0,56.3466799240594,0,0.118592019115198,6,2006,2.762293109686,2.94504122039747
2006-07-19,"Tarawera",2,5,0.5,12.6,50.5,10,2.6,79.461351395,0.034938,527.48357675,11.29205036,93.57255173,548.6300049,521.51623815,11.726749895,0,26.4050751526027,0,0.118339772652361,7,2006,2.55019285513942,2.94504122039747
2006-08-16,"Tarawera",4.5,4.5,2,10.35,185,7,2.5,97.00308228,0.030309999,524.7610746,11.10700035,97.52852631,459.7900085,523.4913714,11.10919952,0,-0.803050850996762,0,0.126664059629434,8,2006,2.92842603211702,2.94504122039747
2006-09-20,"Tarawera",7,4,2,10.69,179,11,0.7,83.52548218,0.052873999,528.6217238,10.97539997,92.62928009,417.1300049,522.2855272,11.42800045,0,26.341238832386,0,0.109413330886078,9,2006,2.69751160062303,2.94504122039747
2006-10-25,"Tarawera",5,9,6,10.11,116,14,0.4,80.29998779,0.056012999,523.1454617,11.02880001,94.35852051,191.1199951,520.7378441,13.26280022,27.3441807531825,143.116522102759,1,0.10251265788847,10,2006,2.49915079670983,2.94504122039747
2006-11-14,"Tarawera",11,4,7,8.9,275.5,16,0.5,76.39421082,0.093180999,530.0031133,11.04570007,94.90218353,154.5700073,520.3300024,14.60700035,21.7834790257128,232.763739470399,1,0.10295839366629,11,2006,2.93289680067609,2.94504122039747
2006-12-13,"Tarawera",8,1,12,12.1,190,13,0.8,72.96279907,0.057686001,525.1241099,11.10589981,82.43357086,328.5100098,522.0830679,16.18980026,23.854463235293,377.00800344548,1,0.122264655362511,12,2006,2.75789612069985,2.94504122039747
2007-01-18,"Tarawera",10,0.5,13,6.48,164,18,2.1,70.65512848,0.056834999,525.2559088,11.14900017,81.40628052,749.7600098,520.9765007,19.73200035,16.4765476812505,683.460460086498,1,0.116715187286059,1,2007,3.30721303483114,2.91103950277422
2007-02-22,"Tarawera",11,12,18,9.6,148.5,7,1.8,69.2832489,0.068905003,525.5371529,11.18500042,82.74681091,257.2799988,523.9830012,21.4442997,14.7549350889616,858.559173857756,1,0.107299295572029,2,2007,2.79429629983186,2.91103950277422
2007-03-21,"Tarawera",15,2,22,9.38,135.5,9,1.5,61.57291031,0.075181998,525.7511276,11.19299984,76.30666351,936.3699951,525.2254245,19.11849976,19.5597834378961,662.828758805456,1,0.119373233882718,3,2007,2.8023318328628,2.91103950277422
2007-04-24,"Tarawera",15,9,21,7.69,208,9,1.8,63.93886185,0.050951,525.5959514,11.21809959,76.76856232,630.1900024,524.7338534,17.09910011,24.4005341598643,475.51261421918,1,0.122645561001252,4,2007,3.06391563966815,2.91103950277422
2007-05-23,"Tarawera",16,5,26,6,154,4,1.6,53.70492935,0.053424001,526.0885788,11.23390007,79.97608185,216.2100067,524.2392863,15.53050041,28.1897352573818,334.263128177524,1,0.104901474315458,5,2007,2.76055331405029,2.91103950277422
2007-06-21,"Tarawera",5,8,34,7.99,172.5,18,2.5,54.24993896,0.039586999,526.8145013,11.24600029,74.75739288,106.4599991,527.134426,12.93029976,36.1843529926514,111.853514517439,1,0.101139875370169,6,2007,3.29966591881407,2.91103950277422
2007-07-25,"Tarawera",15,4,0.5,7.825,144,11,3,73.28518677,0.034922998,527.2659922,11.26000023,70.99958038,85.1190033,526.8866515,11.28779984,0,0.14966966013293,0,0.0980713986440032,7,2007,3.14213967393365,2.91103950277422
2007-08-22,"Tarawera",3,0.5,0.5,9.02,107.5,20,1.1,78.03321838,0.033481002,525.4094973,11.09630013,79.1037674,540.5599976,525.4248193,11.17599964,0,3.74298761267231,0,0.123597754531003,8,2007,2.90865079621916,2.91103950277422
2007-09-19,"Tarawera",3,11,0.5,9.81,117.5,4,0.7,77.59243774,0.046239998,526.1802727,11.09570026,80.60279083,226.1000061,526.5422563,12.42389965,1.5,62.1357495769467,1,0.115456315520479,9,2007,2.27183171800567,2.91103950277422
2007-10-18,"Tarawera",17,8,6.25,10.96,155,9,1,68.23040009,0.042925,526.5833858,11.12020016,80.5344696,207.6799927,523.8101642,12.45189953,0,85.6102492593579,0,0.126861722535941,10,2007,2.67555357802248,2.91103950277422
2007-11-15,"Tarawera",8,5,12,10.45,191,7,0.7,74.94608307,0.042426001,526.9840972,11.1704998,79.79267883,759.6500244,524.808098,14.79230022,18.4496987789754,239.098689654875,1,0.134005353028711,11,2007,2.58413421571083,2.91103950277422
2007-12-13,"Tarawera",22,8,18,10.3,114,4,1.3,70.10806274,0.064847,526.4111647,11.19250011,79.21180725,199.0500031,524.4693676,17.46039963,29.1346177686606,433.604199194126,1,0.105672707312638,12,2007,2.4142872246496,2.91103950277422
2008-01-16,"Tarawera",3,1,13,8.04,195.5,5,1.8,66.89698792,0.086496003,526.3709887,11.23880005,84.01423645,531.9400024,526.6064159,21.49510002,18.5773931342202,828.085413659234,1,0.111068077673267,1,2008,2.84167305697674,3.06798438935937
2008-02-20,"Tarawera",10,19,18,8.11,657.5,4,1.5,59.26876831,0.063171998,526.9824569,11.25039959,98.22982788,192.0500031,530.9283915,20.69280052,18.4960606972011,784.448484976489,1,0.110014862137206,2,2008,3.11396118834152,3.06798438935937
2008-03-19,"Tarawera",33,3,36,9.27,123.5,4,1.7,55.96768951,0.059679002,524.0118244,11.27760029,99.98217773,316.3800049,531.1911525,19.60330009,20.0143254788811,695.107450298039,1,0.108544459360293,3,2008,2.55379308694492,3.06798438935937
2008-04-22,"Tarawera",18,1,22,7.91,158,5,2.2,46.66481018,0.047812998,525.0841652,11.29539967,92.81192017,179.3800049,528.444604,17.27420044,22.6023063940087,484.04207894849,1,0.109259026814644,4,2008,2.83316257089601,3.06798438935937
2008-05-21,"Tarawera",30,27,31,8.93,195,9,2.1,38.04267883,0.041659001,528.5549365,11.30420017,89.86853027,479.4500122,527.3681672,14.63249969,28.5269585566736,245.114052871024,1,0.119381712524148,5,2008,3.03208670107204,3.06798438935937
2008-06-18,"Tarawera",37,0.5,38,9.53,109.5,5,2.2,50.88613129,0.038229,522.4396204,11.33100033,89.12658691,494.3299866,527.7008495,12.8810997,36.7701195391256,103.89072471967,1,0.118631810741068,6,2008,2.64611334563409,3.06798438935937
2008-08-06,"Tarawera",17,1,2,10.74,107,16,2.5,84.34406281,0.032292999,515.259973,11.13259983,78.36517334,122.3000031,525.6670168,11.12650013,0,-0.609855909368303,0,0.108819189444762,8,2008,3.13166965362656,3.06798438935937
2008-08-20,"Tarawera",13.5,3.5,0.5,8.75,169.5,18,2.4,82.2202186625,0.03660849925,517.974077925,11.08057499,77.06542015,351.050014575,524.5911337,12.4096748825,3.3540607120478,87.2477998755518,0.25,NA,8,2008,3.13166965362656,3.06798438935937
2008-09-17,"Tarawera",10,6,6.75,8.54,264,24,0.9,80.096374515,0.0409239995,520.68818285,11.02855015,75.76566696,579.80002605,523.5152506,13.692849635,6.7081214240956,175.105455660472,0.5,NA,9,2008,3.22451171148869,3.06798438935937
2008-10-30,"Tarawera",13,5,13,7.71,80.7,4,9.6,77.9725303675,0.04523949975,523.402287775,10.97652531,74.46591377,808.550037525,522.4393675,14.9760243875,10.0621821361434,262.963111445392,0.75,NA,10,2008,2.95813825069275,3.06798438935937
2008-11-19,"Tarawera",28,26,25,8.495,65.1,12,0.9,75.84868622,0.049555,526.1163927,10.92450047,73.16616058,1037.300049,521.3634844,16.25919914,13.4162428481912,350.820767230312,1,0.132189357999785,11,2008,2.54911746812808,3.06798438935937
2008-12-22,"Tarawera",28.3333333333333,19,24,9.55,40.5,9,0.9,67.2940979,0.060006,526.3100281,10.9538002,77.04460907,719.5599976,523.9380864,18.78590012,15.2272423936865,597.657711872992,1,0.12617531410554,12,2008,2.26014148749089,3.06798438935937
2009-01-14,"Tarawera",28.6666666666667,12,28,10.7,43.6,15,0.8,66.94165039,0.071750998,526.6484489,10.9914999,85.17263031,454.7399902,524.0373719,20.70420074,11.621708920976,772.761287706296,1,0.112044677449224,1,2009,2.37074784739675,2.66805459685495
2009-02-18,"Tarawera",29,5,37,7.36,121,6.8,2.2,71.20791626,0.055916999,526.3272879,11.0078001,104.1445389,45.4070015,530.3556519,21.91620064,16.5659104802654,929.901428046746,1,0.0839302479250691,2,2009,2.86859392363142,2.66805459685495
2009-03-18,"Tarawera",31,50,42.6,9.56,107.97,7.8,1.4,73.0092392,0.054639999,526.2862192,11.01850033,96.62660217,11.11900043,526.6256896,19.1487999,18.451170971377,650.501239144952,1,0.0631544496039401,3,2009,2.656683343324,2.66805459685495
2009-04-22,"Tarawera",28,5,34,8.73,96,9.8,1.6,60.89596939,0.043577,526.653876,11.02589989,93.7204895,288.3900146,529.260624,16.51819992,21.6366123707543,422.653647134285,1,0.114798581053145,4,2009,2.76070519714042,2.66805459685495
2009-05-20,"Tarawera",42,5,38.2,8.19,110.5,14,2.3,48.12305069,0.030309999,526.8731355,11.05169964,76.90862274,20.27099991,531.5639154,13.85990047,27.6796076238107,206.817000472069,1,0.0713091766251683,5,2009,3.04269361053952,2.66805459685495
2009-06-23,"Tarawera",22,5,13.2,9.445,84.8,9.8,1.9,59.89181137,0.030309999,527.4226904,11.13720036,69.05948639,240.6300049,527.5594563,11.28979969,0,-0.419659934597495,0,0.11523586388309,6,2009,2.73880466808926,2.66805459685495
2009-07-30,"Tarawera",6.5,5,2,10.7,51,13,1.8,87.90139008,0.032600001,527.8151849,10.47990036,80.26824188,121.7399979,529.2350478,10.50209999,0,0.562689879500518,0,0.109488979061182,7,2009,2.6002487488099,2.66805459685495
2009-08-19,"Tarawera",4.6,5,2,7.42,52,14,1.6,99.4358902,-4.61e-07,526.8858088,10.44540024,85.00476074,64.15499878,528.8567146,10.68500042,0,9.72290656190751,0,0.31155258825082,8,2009,2.73089884030439,2.66805459685495
2009-10-07,"Tarawera",9.7,5,3,9.52,52,14,0.6,81.40232849,0.037445001,529.541803,10.54440022,92.9056778,739.5599976,524.3876506,11.79459953,0,66.5083602338316,0,0.127110473695626,10,2009,2.25830172742261,2.66805459685495
2009-10-29,"Tarawera",10,5,8,9.24,51,11,0.3,73.71717072,1.51e-05,539.2133109,10.6079998,97.28308105,588.7000122,521.0887972,13.03890038,17.3616354490688,145.708375968592,1,0.253977351141738,10,2009,2.25830172742261,2.66805459685495
2009-11-23,"Tarawera",8,0.5,13,11.42,84,10,0.5,75.27895355,9.38e-06,529.0514105,10.64210033,97.02298737,378.9899902,522.082762,15.48980045,19.3118880741142,318.237568452154,1,0.258289310832988,11,2009,2.30148459950609,2.66805459685495
2009-12-15,"Tarawera",7,0.5,13,7.7,81,9,1.1,74.31044006,1.55e-07,528.8654196,10.68350029,99.96911621,1425.5,524.6701637,18.6779995,9.56466803669544,556.45455010105,1,0.223586983830346,12,2009,2.61944003746229,2.66805459685495
2010-01-22,"Tarawera",8,0.5,16,6.3,96,5,1.7,64.1098938,8.04e-06,527.2009779,10.70750046,101.1253815,69.43000031,523.9523798,20.15810013,16.1632348346181,742.612299560336,1,0.303727821081084,1,2010,2.67729135516114,2.61724746058811
2010-02-18,"Tarawera",14,8,23,11.4,98,6,0.8,61.1051712,1.56e-05,527.1395518,10.72879982,98.54994202,141.8200073,523.5233385,21.82449913,13.7252916890345,920.616480834255,1,0.272671800445046,2,2010,2.32022095028054,2.61724746058811
