"date","lake","site","thermo_depth","schmidt_stability","strat"
"2005-04-21","Rotomahana","2",19.6853972393545,316.355735672305,1
"2005-04-21","Rerewhakaaitu","1",0,6.43585535044034,0
"2005-05-17","Rotorua","2",0,-2.73148256138799,0
"2005-05-17","Rotorua","5",0,-0.042662649166519,0
"2005-05-17","Tikitapu","1",19.3111538521154,188.248591620058,1
"2005-05-17","Tarawera","5",26.0728872339537,295.202262252304,1
"2005-05-17","Okareka","1",19.5709842640138,201.028774539137,1
"2005-05-24","Okaro","1",11.5419240944053,108.86057168237,1
"2005-05-24","Rotomahana","2",0,53.101663352296,0
"2005-05-24","Rerewhakaaitu","1",0,10.854270391177,0
"2005-05-25","Rotoiti","Okawa",0,1.8790745360974,0
"2005-05-25","Rotoiti","3",0,41.1976952886711,0
"2005-05-25","Rotoiti","4",31.2656573520924,111.351338528485,1
"2005-05-25","Okataina","1",27.5205984630935,279.104629389588,1
"2005-05-25","Rotoehu","3",0,3.75073272139889,0
"2005-05-25","Rotoma","1",28.0789280505602,294.696430638665,1
"2005-06-21","Rotoiti","Okawa",0,1.17082727533451,0
"2005-06-21","Rotoiti","3",0,47.306099246969,0
"2005-06-21","Rotoiti","4",0,5.92831480597662,0
"2005-06-21","Okataina","1",0,97.9473798733247,0
"2005-06-21","Rotoehu","3",0,0.497340781538325,0
"2005-06-21","Rotoma","1",0,101.540103422427,0
"2005-06-23","Okaro","1",0,-0.653508864979461,0
"2005-06-23","Rotomahana","2",0,-0.267720964338697,0
"2005-06-23","Rerewhakaaitu","1",0,-0.0386249864669734,0
"2005-06-24","Rotorua","2",0,-2.28487326463205,0
"2005-06-24","Rotorua","5",0,-1.1538890153885,0
"2005-06-24","Tikitapu","1",0,0.871936099695929,0
"2005-06-24","Tarawera","5",0,93.0400113409974,0
"2005-06-24","Okareka","1",0,45.8848270462541,0
"2005-07-19","Rotorua","2",0,0.25589241310995,0
"2005-07-19","Rotorua","5",0,2.06107106941915,0
"2005-07-19","Tikitapu","1",0,1.3718898833815,0
"2005-07-19","Tarawera","5",0,14.3638893864704,0
"2005-07-19","Okareka","1",0,1.82256440617288,0
"2005-07-20","Rotoiti","Okawa",0,1.17082727533451,0
"2005-07-20","Rotoiti","3",0,31.8508352901937,0
"2005-07-20","Rotoiti","4",0,8.6951541697167,0
"2005-07-20","Okataina","1",0,-0.414641496777187,0
"2005-07-20","Rotoehu","3",0,8.75363432685483,0
"2005-07-20","Rotoma","1",0,0.514395353144089,0
"2005-07-22","Okaro","1",0,2.96254135713613,0
"2005-07-22","Rotomahana","2",0,0.275336724380619,0
"2005-07-22","Rerewhakaaitu","1",0,0.405161370682288,0
"2005-08-23","Rotoiti","Okawa",0,12.388025207708,0
"2005-08-23","Rotoiti","3",0,28.0234184140557,0
"2005-08-23","Rotoiti","4",0,25.118632602451,0
"2005-08-23","Okataina","1",0,8.55786862492952,0
"2005-08-23","Rotoehu","3",0,22.272123651429,0
